Kategori_Laporan,Kategori_Pos,Pos_Pos,Rincian_Pos_Pos,Tanggal,Nilai
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2014-03-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2014-05-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2014-11-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2014-10-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2014-09-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2015-01-01,
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2015-02-01,
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2013-08-01,-2704
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2013-04-01,2383
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2013-07-01,-2868
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2013-06-01,-3174
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2013-03-01,1869
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2013-05-01,2398
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2013-11-01,-1194
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2013-10-01,-620
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2013-09-01,-2644
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2013-12-01,2835
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2014-08-01,17725
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2014-04-01,10358
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2014-12-01,-4844
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2014-07-01,17617
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2014-06-01,17089
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2014-03-01,10592
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2014-05-01,16936
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2014-11-01,-9190
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2014-10-01,17787
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2014-09-01,17747
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2015-01-01,1101
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Pendapatan (beban) non operasional lainnya,Pendapatan (beban) non operasional lainnya,2015-02-01,2837
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2013-08-01,8285
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2013-04-01,458
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2013-07-01,3754
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2013-06-01,1591
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2013-03-01,289
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2013-05-01,769
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2013-11-01,14503
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2013-10-01,11877
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2013-09-01,13480
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2013-12-01,15546
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2014-08-01,-2035
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2014-04-01,-2374
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2014-12-01,-1327
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2014-07-01,-2242
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2014-06-01,-1134
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2014-03-01,-3063
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2014-05-01,-2025
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2014-11-01,-1029
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2014-10-01,-1045
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2014-09-01,-841
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2015-01-01,22657
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjabaran transaksi valuta asing,Keuntungan (kerugian) penjabaran transaksi valuta asing,2015-02-01,22665
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2013-08-01,1002
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2013-04-01,1002
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2013-07-01,1002
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2013-06-01,1022
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2013-03-01,0
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2013-05-01,1002
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2013-11-01,1001
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2013-10-01,1002
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2013-09-01,1002
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2013-12-01,1002
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2014-08-01,0
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2014-04-01,0
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2014-12-01,515
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2014-07-01,0
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2014-06-01,0
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2014-03-01,0
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2014-05-01,0
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2014-11-01,2
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2014-10-01,2
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2014-09-01,2
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2015-01-01,0
Laba/Rugi,PENDAPATAN (BEBAN) NON OPERASIONAL,Keuntungan (kerugian) penjualan aset tetap dan inventaris,Keuntungan (kerugian) penjualan aset tetap dan inventaris,2015-02-01,0
