Dates,variable,value
2020-04-27,IHSG,4496.064
2020-04-28,IHSG,4513.141
2020-04-29,IHSG,4529.554
2020-04-30,IHSG,4567.323
2020-05-01,IHSG,4716.403
2020-05-04,IHSG,4716.403
2020-05-05,IHSG,4605.487
2020-05-06,IHSG,4630.133
2020-05-07,IHSG,4608.79
2020-05-08,IHSG,4608.79
2020-05-11,IHSG,4597.43
2020-05-12,IHSG,4639.105
2020-05-13,IHSG,4588.734
2020-05-14,IHSG,4554.359
2020-05-15,IHSG,4513.834
2020-05-18,IHSG,4507.607
2020-05-19,IHSG,4511.058
2020-05-20,IHSG,4548.656
2020-05-21,IHSG,4545.952
2020-05-22,IHSG,4545.952
2020-05-25,IHSG,4545.952
2020-05-26,IHSG,4545.952
2020-05-27,IHSG,4626.799
2020-05-28,IHSG,4641.555
2020-05-29,IHSG,4716.185
2020-06-01,IHSG,4753.612
2020-06-02,IHSG,4753.612
2020-06-03,IHSG,4847.507
2020-06-04,IHSG,4941.006
2020-06-05,IHSG,4916.704
2020-06-08,IHSG,4947.782
2020-06-09,IHSG,5070.561
2020-06-10,IHSG,5035.055
2020-06-11,IHSG,4920.682
2020-06-12,IHSG,4854.754
2020-06-15,IHSG,4880.359
2020-06-16,IHSG,4816.336
2020-06-17,IHSG,4986.458
2020-06-18,IHSG,4987.776
2020-06-19,IHSG,4925.248
2020-06-22,IHSG,4942.275
2020-06-23,IHSG,4918.831
2020-06-24,IHSG,4879.133
2020-06-25,IHSG,4964.735
2020-06-26,IHSG,4896.73
2020-06-29,IHSG,4904.088
2020-06-30,IHSG,4901.818
2020-07-01,IHSG,4905.392
2020-07-02,IHSG,4914.388
2020-07-03,IHSG,4966.78
2020-07-06,IHSG,4973.794
2020-07-07,IHSG,4988.866
2020-07-08,IHSG,4987.082
2020-07-09,IHSG,5076.174
2020-07-10,IHSG,5052.794
2020-07-13,IHSG,5031.256
2020-07-14,IHSG,5064.447
2020-07-15,IHSG,5079.122
2020-07-16,IHSG,5075.798
2020-07-17,IHSG,5098.374
2020-07-20,IHSG,5079.585
2020-07-21,IHSG,5051.106
2020-07-22,IHSG,5114.709
2020-07-23,IHSG,5110.187
2020-07-24,IHSG,5145.011
2020-07-27,IHSG,5082.991
2020-07-28,IHSG,5116.666
2020-07-29,IHSG,5112.989
2020-07-30,IHSG,5111.113
2020-07-31,IHSG,5149.627
2020-08-03,IHSG,5149.627
2020-08-04,IHSG,5006.223
2020-08-05,IHSG,5075.002
2020-08-06,IHSG,5127.051
2020-08-07,IHSG,5178.272
2020-08-10,IHSG,5143.893
2020-08-11,IHSG,5157.834
2020-08-12,IHSG,5190.166
2020-08-13,IHSG,5233.452
2020-08-14,IHSG,5239.25
2020-08-17,IHSG,5247.69
2020-08-18,IHSG,5247.69
2020-08-19,IHSG,5295.174
2020-08-20,IHSG,5272.81
2020-08-21,IHSG,5272.81
2020-08-24,IHSG,5272.81
2020-08-25,IHSG,5277.041
2020-08-26,IHSG,5338.888
2020-08-27,IHSG,5340.328
2020-08-28,IHSG,5371.472
2020-08-31,IHSG,5346.659
2020-09-01,IHSG,5238.487
2020-09-02,IHSG,5310.679
2020-09-03,IHSG,5311.97
2020-09-04,IHSG,5280.813
2020-09-07,IHSG,5239.851
2020-09-08,IHSG,5230.196
2020-09-09,IHSG,5244.072
2020-09-10,IHSG,5149.376
2020-09-11,IHSG,4891.461
2020-09-14,IHSG,5016.712
2020-09-15,IHSG,5161.828
2020-09-16,IHSG,5100.865
2020-09-17,IHSG,5058.482
2020-09-18,IHSG,5038.401
2020-09-21,IHSG,5059.223
2020-09-22,IHSG,4999.36
2020-09-23,IHSG,4934.093
2020-09-24,IHSG,4917.955
2020-09-25,IHSG,4842.756
2020-09-25,IHSG,4945.791
2020-09-28,IHSG,4906.548
2020-09-29,IHSG,4879.098
2020-09-30,IHSG,4870.039
2020-10-01,IHSG,4970.094
2020-10-02,IHSG,4926.734
2020-10-05,IHSG,4958.769
2020-10-06,IHSG,4999.221
2020-10-07,IHSG,5004.327
2020-10-08,IHSG,5039.142
2020-10-09,IHSG,5053.663
2020-10-12,IHSG,5093.099
2020-10-13,IHSG,5132.572
2020-10-14,IHSG,5176.099
2020-10-15,IHSG,5105.15
2020-10-16,IHSG,5103.414
2020-10-19,IHSG,5126.33
2020-10-20,IHSG,5099.84
2020-10-21,IHSG,5096.446
2020-10-22,IHSG,5091.816
2020-10-23,IHSG,5112.188
2020-10-26,IHSG,5144.049
2020-10-27,IHSG,5128.225
2020-10-28,IHSG,5128.225
2020-10-29,IHSG,5128.225
2020-10-30,IHSG,5128.225
2020-11-02,IHSG,5115.128
2020-11-03,IHSG,5159.452
2020-11-04,IHSG,5105.199
2020-11-05,IHSG,5260.326
2020-11-06,IHSG,5335.529
2020-11-09,IHSG,5356.005
2020-11-10,IHSG,5462.739
2020-11-11,IHSG,5509.513
2020-11-12,IHSG,5458.602
2020-11-13,IHSG,5461.058
2020-11-16,IHSG,5494.872
2020-11-17,IHSG,5529.94
2020-11-18,IHSG,5557.518
2020-11-19,IHSG,5594.059
2020-11-20,IHSG,5571.656
2020-11-23,IHSG,5652.764
2020-11-24,IHSG,5701.029
2020-11-25,IHSG,5679.247
2020-11-26,IHSG,5759.916
2020-11-27,IHSG,5783.335
2020-11-30,IHSG,5612.415
2020-12-01,IHSG,5724.742
2020-12-02,IHSG,5813.987
2020-12-03,IHSG,5822.942
2020-12-04,IHSG,5810.483
2020-12-07,IHSG,5930.759
2019-01-02,KLCI,1690.58
2019-01-03,KLCI,1668.11
2019-01-04,KLCI,1675.83
2019-01-07,KLCI,1669.78
2019-01-08,KLCI,1679.17
2019-01-09,KLCI,1672.76
2019-01-10,KLCI,1667.83
2019-01-11,KLCI,1678.88
2019-01-14,KLCI,1683.22
2019-01-15,KLCI,1676.16
2019-01-16,KLCI,1679.42
2019-01-17,KLCI,1673.08
2019-01-18,KLCI,1682.97
2019-01-21,KLCI,1692.22
2019-01-22,KLCI,1692.22
2019-01-23,KLCI,1702.12
2019-01-24,KLCI,1688.14
2019-01-25,KLCI,1693.59
2019-01-28,KLCI,1701.03
2019-01-29,KLCI,1697.5
2019-01-30,KLCI,1690.41
2019-01-31,KLCI,1684.11
2019-02-01,KLCI,1683.53
2019-02-04,KLCI,1683.53
2019-02-05,KLCI,1683.61
2019-02-06,KLCI,1683.61
2019-02-07,KLCI,1683.61
2019-02-08,KLCI,1693.39
2019-02-11,KLCI,1686.52
2019-02-12,KLCI,1688.56
2019-02-13,KLCI,1687.41
2019-02-14,KLCI,1685.3
2019-02-15,KLCI,1689.06
2019-02-18,KLCI,1688.83
2019-02-19,KLCI,1692.74
2019-02-20,KLCI,1706.56
2019-02-21,KLCI,1726.18
2019-02-22,KLCI,1730.68
2019-02-25,KLCI,1721.42
2019-02-26,KLCI,1724.58
2019-02-27,KLCI,1719
2019-02-28,KLCI,1713.45
2019-03-01,KLCI,1707.73
2019-03-04,KLCI,1700.76
2019-03-05,KLCI,1693.99
2019-03-06,KLCI,1685.62
2019-03-07,KLCI,1686.82
2019-03-08,KLCI,1686.95
2019-03-11,KLCI,1679.9
2019-03-12,KLCI,1664.63
2019-03-13,KLCI,1671.28
2019-03-14,KLCI,1678.24
2019-03-15,KLCI,1674.52
2019-03-18,KLCI,1680.54
2019-03-19,KLCI,1690.94
2019-03-20,KLCI,1687.68
2019-03-21,KLCI,1684.21
2019-03-22,KLCI,1663.66
2019-03-25,KLCI,1666.66
2019-03-26,KLCI,1649.15
2019-03-27,KLCI,1649.94
2019-03-28,KLCI,1642.73
2019-03-29,KLCI,1641.33
2019-04-01,KLCI,1643.63
2019-04-02,KLCI,1628.66
2019-04-03,KLCI,1632.83
2019-04-04,KLCI,1643.21
2019-04-05,KLCI,1645.07
2019-04-08,KLCI,1641.81
2019-04-09,KLCI,1644.35
2019-04-10,KLCI,1641.94
2019-04-11,KLCI,1639.46
2019-04-12,KLCI,1624.23
2019-04-15,KLCI,1630.17
2019-04-16,KLCI,1631.33
2019-04-17,KLCI,1629.46
2019-04-18,KLCI,1620.9
2019-04-19,KLCI,1619.73
2019-04-22,KLCI,1622.07
2019-04-23,KLCI,1622.06
2019-04-24,KLCI,1627.44
2019-04-25,KLCI,1638.01
2019-04-26,KLCI,1635.68
2019-04-29,KLCI,1638.38
2019-04-30,KLCI,1637.4
2019-05-01,KLCI,1642.29
2019-05-02,KLCI,1642.29
2019-05-03,KLCI,1632.24
2019-05-06,KLCI,1637.3
2019-05-07,KLCI,1632.8
2019-05-08,KLCI,1639.37
2019-05-09,KLCI,1633.55
2019-05-10,KLCI,1618.53
2019-05-13,KLCI,1610.27
2019-05-14,KLCI,1601.09
2019-05-15,KLCI,1599.19
2019-05-16,KLCI,1611.43
2019-05-17,KLCI,1599.19
2019-05-20,KLCI,1605.36
2019-05-21,KLCI,1605.36
2019-05-22,KLCI,1603.74
2019-05-23,KLCI,1603.74
2019-05-24,KLCI,1601.87
2019-05-27,KLCI,1598.32
2019-05-28,KLCI,1601.35
2019-05-29,KLCI,1614.57
2019-05-30,KLCI,1623.67
2019-05-31,KLCI,1636.5
2019-06-03,KLCI,1650.76
2019-06-04,KLCI,1655.31
2019-06-05,KLCI,1644.09
2019-06-06,KLCI,1644.09
2019-06-07,KLCI,1644.09
2019-06-10,KLCI,1649.33
2019-06-11,KLCI,1655.47
2019-06-12,KLCI,1651.2
2019-06-13,KLCI,1650.74
2019-06-14,KLCI,1643.74
2019-06-17,KLCI,1638.63
2019-06-18,KLCI,1638.4
2019-06-19,KLCI,1652.76
2019-06-20,KLCI,1666.54
2019-06-21,KLCI,1675.43
2019-06-24,KLCI,1682.23
2019-06-25,KLCI,1676.13
2019-06-26,KLCI,1676.61
2019-06-27,KLCI,1674.49
2019-06-28,KLCI,1672.7
2019-07-01,KLCI,1672.13
2019-07-02,KLCI,1683.62
2019-07-03,KLCI,1691
2019-07-04,KLCI,1690.05
2019-07-05,KLCI,1687.48
2019-07-08,KLCI,1682.53
2019-07-09,KLCI,1677.64
2019-07-10,KLCI,1682.87
2019-07-11,KLCI,1678.97
2019-07-12,KLCI,1679.26
2019-07-15,KLCI,1669.45
2019-07-16,KLCI,1672.37
2019-07-17,KLCI,1668.94
2019-07-18,KLCI,1657.53
2019-07-19,KLCI,1648.93
2019-07-22,KLCI,1658.19
2019-07-23,KLCI,1655.4
2019-07-24,KLCI,1655.67
2019-07-25,KLCI,1652.41
2019-07-26,KLCI,1656.58
2019-07-29,KLCI,1647.96
2019-07-30,KLCI,1642.69
2019-07-31,KLCI,1642.69
2019-08-01,KLCI,1634.87
2019-08-02,KLCI,1639.07
2019-08-05,KLCI,1626.76
2019-08-06,KLCI,1610.41
2019-08-07,KLCI,1611.79
2019-08-08,KLCI,1604.7
2019-08-09,KLCI,1616.02
2019-08-12,KLCI,1615.05
2019-08-13,KLCI,1615.05
2019-08-14,KLCI,1592.88
2019-08-15,KLCI,1600.31
2019-08-16,KLCI,1600.29
2019-08-19,KLCI,1599.22
2019-08-20,KLCI,1596.45
2019-08-21,KLCI,1602.75
2019-08-22,KLCI,1594.59
2019-08-23,KLCI,1602.47
2019-08-26,KLCI,1609.33
2019-08-27,KLCI,1600.53
2019-08-28,KLCI,1590.84
2019-08-29,KLCI,1589.82
2019-08-30,KLCI,1595.18
2019-09-02,KLCI,1612.14
2019-09-03,KLCI,1612.14
2019-09-04,KLCI,1591.52
2019-09-05,KLCI,1599.89
2019-09-06,KLCI,1599.75
2019-09-09,KLCI,1604.47
2019-09-10,KLCI,1604.47
2019-09-11,KLCI,1595.85
2019-09-12,KLCI,1602.3
2019-09-13,KLCI,1601
2019-09-16,KLCI,1601.25
2019-09-17,KLCI,1601.25
2019-09-18,KLCI,1604.3
2019-09-19,KLCI,1599.49
2019-09-20,KLCI,1596.28
2019-09-23,KLCI,1597.41
2019-09-24,KLCI,1592.93
2019-09-25,KLCI,1592.33
2019-09-26,KLCI,1589.58
2019-09-27,KLCI,1593
2019-09-30,KLCI,1584.14
2019-10-01,KLCI,1583.91
2019-10-02,KLCI,1589.44
2019-10-03,KLCI,1574.9
2019-10-04,KLCI,1564.12
2019-10-07,KLCI,1557.67
2019-10-08,KLCI,1559
2019-10-09,KLCI,1558.79
2019-10-10,KLCI,1551.23
2019-10-11,KLCI,1551.87
2019-10-14,KLCI,1556.84
2019-10-15,KLCI,1567.59
2019-10-16,KLCI,1566.23
2019-10-17,KLCI,1574.9
2019-10-18,KLCI,1574.5
2019-10-21,KLCI,1571.15
2019-10-22,KLCI,1570.93
2019-10-23,KLCI,1574.09
2019-10-24,KLCI,1568.79
2019-10-25,KLCI,1571.11
2019-10-28,KLCI,1570
2019-10-29,KLCI,1570
2019-10-30,KLCI,1577.79
2019-10-31,KLCI,1580
2019-11-01,KLCI,1597.98
2019-11-04,KLCI,1593.34
2019-11-05,KLCI,1603.56
2019-11-06,KLCI,1606.74
2019-11-07,KLCI,1603.25
2019-11-08,KLCI,1609.33
2019-11-11,KLCI,1609.73
2019-11-12,KLCI,1608.15
2019-11-13,KLCI,1609.73
2019-11-14,KLCI,1597.22
2019-11-15,KLCI,1593.55
2019-11-18,KLCI,1594.75
2019-11-19,KLCI,1604.36
2019-11-20,KLCI,1605.31
2019-11-21,KLCI,1601.14
2019-11-22,KLCI,1592.19
